generation,best_distance,avg_distance
350,1626.1958935115554,1651.4190009995973
351,1626.1958935115554,1658.6598550920548
352,1626.1958935115554,1657.632772778984
353,1626.1958935115554,1647.7369037943736
354,1626.1958935115554,1654.0674518335127
355,1626.1958935115554,1659.5309288869923
356,1626.1958935115554,1661.4525815919499
357,1626.1958935115554,1652.9816191972436
358,1626.1958935115554,1652.2894176850032
359,1626.1958935115554,1639.7199015888089
360,1626.1958935115554,1647.095942730596
361,1626.1958935115554,1659.3956147068882
362,1626.1958935115554,1673.312765697834
363,1626.1958935115554,1646.5441045425569
364,1626.1958935115554,1655.625670896108
365,1626.1958935115554,1644.1001808345693
366,1626.1958935115554,1665.1171525299023
367,1626.1958935115554,1684.7013273284883
368,1626.1958935115554,1645.9894689376413
369,1626.1958935115554,1662.7704907910288
370,1626.1958935115554,1667.3736607628475
371,1626.1958935115554,1643.9946056514943
372,1626.1958935115554,1656.8822968323113
373,1626.1958935115554,1662.66021567485
374,1626.1958935115554,1642.8841521412082
375,1626.1958935115554,1649.5960102724487
376,1626.1958935115554,1650.7320133349574
377,1626.1958935115554,1656.339030558708
378,1626.1958935115554,1661.0103035988648
379,1626.1958935115554,1663.8040245579427
380,1626.1958935115554,1661.346141349269
381,1626.1958935115554,1646.2097001573377
382,1626.1958935115554,1653.7467508688806
383,1626.1958935115554,1654.8715863429925
384,1626.1958935115554,1651.9191905857158
385,1626.1958935115554,1656.5232493083759
386,1626.1958935115554,1646.1518462703618
387,1626.1958935115554,1646.1957783991552
388,1626.1958935115554,1657.2509121819428
389,1626.1958935115554,1660.3355190734044
390,1626.1958935115554,1647.882124925449
391,1626.1958935115554,1644.6350254604758
392,1626.1958935115554,1654.4983845347715
393,1626.1958935115554,1651.4756425210194
394,1626.1958935115554,1655.8888957287722
395,1626.1958935115554,1651.2123281239694
396,1626.1958935115554,1645.078211964496
397,1626.1958935115554,1660.6155369938558
398,1626.1958935115554,1660.2561385782872
399,1626.1958935115554,1659.102512598672
