generation,best_distance,avg_distance
415,1644.0907625468758,2762.281499034178
416,1644.0907625468758,2752.590954099701
417,1644.0907625468758,2773.308663276871
418,1644.0907625468758,2794.7948078044387
419,1644.0907625468758,2788.2525945224834
420,1644.0907625468758,2825.9375759922796
421,1644.0907625468758,2878.6809099639227
422,1644.0907625468758,2881.3803362708395
423,1644.0907625468758,2821.091783714109
424,1592.7657628587342,2804.49542968973
425,1592.7657628587342,2841.4760693114094
426,1592.7657628587342,2847.883049334713
427,1592.7657628587342,2829.097803434236
428,1592.7657628587342,2829.4204876584727
429,1592.7657628587342,2843.111208806396
430,1592.7657628587342,2848.1308543637697
431,1592.7657628587342,2812.3693256336346
432,1592.7657628587342,2796.7091933372144
433,1592.7657628587342,2840.875647076878
434,1592.7657628587342,2797.2628028658014
435,1592.7657628587342,2851.8672532780115
436,1592.7657628587342,2789.9776693614917
437,1592.7657628587342,2813.601752832686
438,1592.7657628587342,2741.3964880801987
439,1592.7657628587342,2762.2283895286237
440,1592.7657628587342,2792.7931138636604
441,1592.7657628587342,2755.087877630888
442,1592.7657628587342,2776.236950721568
443,1592.7657628587342,2729.0669226074183
444,1592.7657628587342,2741.9391126017504
445,1592.7657628587342,2794.270066076206
446,1592.7657628587342,2800.7100937579235
447,1592.7657628587342,2869.247880189827
448,1592.7657628587342,2854.3291066654556
449,1592.7657628587342,2852.2133956448624
450,1592.7657628587342,2802.2952760573735
451,1592.7657628587342,2799.9268709532025
452,1592.7657628587342,2786.0273868758495
453,1592.7657628587342,2774.5720444894896
454,1592.7657628587342,2798.933213775817
455,1592.7657628587342,2747.7403907489293
456,1592.7657628587342,2780.336867198777
457,1592.7657628587342,2808.9869543512414
458,1592.7657628587342,2777.7197475831636
459,1592.7657628587342,2742.859468005034
460,1592.7657628587342,2765.2535425983433
461,1592.7657628587342,2815.144119854171
462,1592.7657628587342,2844.6610573407047
463,1592.7657628587342,2829.8173602558354
464,1592.7657628587342,2859.6528959239286
465,1592.7657628587342,2819.259463031012
466,1592.7657628587342,2811.092348363521
467,1592.7657628587342,2827.8531955869075
468,1592.7657628587342,2823.111298697573
469,1592.7657628587342,2729.5958892997273
470,1592.7657628587342,2772.818476681255
471,1592.7657628587342,2800.3267067095794
472,1592.7657628587342,2739.623677796645
473,1592.7657628587342,2786.3376807041177
474,1592.7657628587342,2785.186609767092
475,1592.7657628587342,2784.594571419368
476,1592.7657628587342,2787.1602696986856
477,1592.7657628587342,2832.684649941093
478,1592.7657628587342,2896.2596060784217
479,1592.7657628587342,2915.1852600287066
480,1592.7657628587342,2820.2951502728015
481,1592.7657628587342,2839.3680906406908
482,1592.7657628587342,2816.888917181948
483,1592.7657628587342,2799.3984734373203
484,1592.7657628587342,2859.250513358011
485,1592.7657628587342,2852.0489134907757
486,1592.7657628587342,2801.4340311957562
487,1592.7657628587342,2830.378250097588
488,1592.7657628587342,2800.2944991043046
489,1592.7657628587342,2747.4457488555922
490,1592.7657628587342,2797.086203810449
491,1592.7657628587342,2784.5619250504865
492,1592.7657628587342,2811.828647748156
493,1592.7657628587342,2792.507648822031
494,1592.7657628587342,2744.5176058722004
495,1592.7657628587342,2716.521443315077
496,1592.7657628587342,2769.118381416569
497,1592.7657628587342,2817.06078150304
498,1592.7657628587342,2819.854754383258
499,1592.7657628587342,2787.195265274736
500,1592.7657628587342,2843.936924894186
501,1592.7657628587342,2837.402025853335
502,1592.7657628587342,2763.262335852539
503,1592.7657628587342,2788.050687171802
504,1592.7657628587342,2755.700030553792
505,1592.7657628587342,2773.5730925742396
506,1592.7657628587342,2776.6667310615794
507,1592.7657628587342,2788.859047705222
508,1592.7657628587342,2787.4345659225455
509,1592.7657628587342,2843.6922455223616
510,1592.7657628587342,2912.8897767751873
511,1592.7657628587342,2965.724997094797
512,1592.7657628587342,2966.9086949525768
513,1592.7657628587342,2962.2377397878377
514,1592.7657628587342,2902.7051537747793
515,1592.7657628587342,2862.4558681245385
516,1592.7657628587342,2910.0707367870264
517,1592.7657628587342,2910.282562772989
518,1592.7657628587342,2907.1705645061475
519,1592.7657628587342,2863.476261523733
520,1592.7657628587342,2818.0221600795344
521,1592.7657628587342,2735.6377224622697
522,1592.7657628587342,2766.244647371136
523,1592.7657628587342,2804.299705804587
524,1592.7657628587342,2782.9433315983497
525,1592.7657628587342,2756.91914252526
526,1592.7657628587342,2758.234723102063
527,1592.7657628587342,2834.0678585674586
528,1592.7657628587342,2858.132354095238
529,1592.7657628587342,2898.8989994291164
530,1592.7657628587342,2930.4669295792114
531,1592.7657628587342,2896.39729072171
532,1592.7657628587342,2803.5920991377875
533,1592.7657628587342,2755.7351170282486
534,1592.7657628587342,2716.1758192098678
535,1592.7657628587342,2736.9899615803297
536,1592.7657628587342,2745.0621683992103
537,1592.7657628587342,2732.2131295603776
538,1592.7657628587342,2777.2168424402453
539,1592.7657628587342,2848.0520209952374
540,1592.7657628587342,2865.3955769028003
541,1592.7657628587342,2879.2555789710077
542,1592.7657628587342,2935.2171911006253
543,1592.7657628587342,2918.6853527460507
544,1592.7657628587342,2889.22909986584
545,1592.7657628587342,2876.254499829066
546,1592.7657628587342,2843.86313951263
547,1592.7657628587342,2806.4283668487897
548,1592.7657628587342,2841.5891120343335
549,1592.7657628587342,2836.0374082508856
550,1592.7657628587342,2858.144352602218
551,1592.7657628587342,2875.206937464889
552,1592.7657628587342,2874.2758849125717
553,1592.7657628587342,2823.7789592298914
554,1592.7657628587342,2747.612432219842
555,1592.7657628587342,2765.7969966224027
556,1592.7657628587342,2719.283285599291
557,1592.7657628587342,2766.759568162347
558,1592.7657628587342,2782.686760127351
559,1592.7657628587342,2703.174734228147
560,1592.7657628587342,2777.1298673986794
561,1592.7657628587342,2804.1991337339477
562,1592.7657628587342,2861.006339022676
563,1592.7657628587342,2889.4945326751877
564,1592.7657628587342,2904.415469749978
565,1592.7657628587342,2889.4299978725794
566,1592.7657628587342,2829.0363126731927
567,1592.7657628587342,2812.7371119958048
568,1592.7657628587342,2867.3312697175
569,1592.7657628587342,2807.4041998088533
570,1592.7657628587342,2832.630955104658
571,1592.7657628587342,2736.0418338390114
572,1592.7657628587342,2725.954758959995
573,1592.7657628587342,2784.306447641082
574,1592.7657628587342,2842.7749103896813
575,1592.7657628587342,2826.1151034250447
576,1592.7657628587342,2837.167691567799
577,1592.7657628587342,2850.0952386815306
578,1592.7657628587342,2843.5562147482856
579,1592.7657628587342,2892.0192193625485
580,1592.7657628587342,2943.5228472575923
581,1592.7657628587342,2872.2236234441016
582,1592.7657628587342,2831.400979401086
583,1592.7657628587342,2858.420768389476
584,1592.7657628587342,2848.5958241460594
585,1592.7657628587342,2795.8660657988526
586,1592.7657628587342,2744.0188235687897
587,1592.7657628587342,2755.2136275469693
588,1592.7657628587342,2812.3133728626153
589,1592.7657628587342,2840.592543164836
590,1592.7657628587342,2847.3629827427994
591,1592.7657628587342,2865.802363183962
592,1592.7657628587342,2901.645207287758
593,1592.7657628587342,2891.491089228755
594,1592.7657628587342,2826.4471818411566
595,1592.7657628587342,2777.534617096055
596,1592.7657628587342,2815.843544083436
597,1592.7657628587342,2818.038124172266
598,1592.7657628587342,2783.949161822393
599,1592.7657628587342,2852.7069168808216
600,1592.7657628587342,2801.3869078194284
